date,surface_pressure,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1,imd_rainfall_mm,IMD_MaxTemp_C,IMD_MinTemp_C,chirps_rainfall_mm,LST_Celsius,NDVI,LST_was_missing,NDVI_was_missing
2016-08-12,100077.5764337121,297.78134824117944,0.0171897638028825,1.0384081659272306,-1.2407067777273937,0.4808876504403981,4.8433714,31.13985061645508,23.31259155273437,4.343946,27.820708813143938,0.5330683701778478,0,0
2016-08-13,99984.5112064626,298.1424850342809,0.0054485255722652,1.064873238999277,-1.0000433568155445,0.4832423790556722,5.883771,31.38199234008789,23.389923095703125,6.5718427,27.579084822395593,0.52996558183049,1,1
2016-08-14,99969.03139421291,297.73672749752865,0.0106774959290912,1.0928639250171917,-0.8468554149325729,0.4784206404595985,5.6933103,31.16769790649414,23.47011375427246,2.7592425,27.33746083164725,0.5268627934831321,1,1
2016-08-15,99940.14949993286,297.98177761738657,0.0076821385938753,1.6490452726639042,-1.3748676222467495,0.4907243369591181,8.901696,30.865198135375977,23.1490535736084,0.0,27.095836840898905,0.5237600051357744,1,1
2016-08-16,99887.97355075732,297.86797968821685,0.0073073274411145,1.555618282005841,-1.5537706007105128,0.493544137654131,11.179172,30.67789077758789,23.0555419921875,0.0,26.85421285015056,0.5206572167884165,1,1
2016-08-17,99808.0603415022,298.1508015110912,0.0061113689297478,1.266485608588447,-1.194904823030384,0.4921343095286247,8.955561,30.535993576049805,23.03162384033203,3.3642418,26.612588859402216,0.5175544284410587,1,1
2016-08-18,99829.15015297016,297.5488637458076,0.005363721031552,0.9905354877778696,-1.2741954646183329,0.4950828447925428,20.606857,30.801687240600582,22.99445533752441,0.0,26.37096486865387,0.5144516400937008,1,1
2016-08-19,99816.64160960368,298.1568320272404,0.0041367644470254,1.5661150151282677,-1.505606703007934,0.4847896725874365,9.690802,31.17708969116211,23.082246780395508,0.0,26.129340877905527,0.511348851746343,1,1
2016-08-20,99763.49605747666,298.5915451742219,0.0027433606018761,1.381203820290137,-0.7868407875718602,0.4819116650872657,4.32895,31.12159538269043,23.374286651611328,1.847314,25.887716887157183,0.5082460633989851,0,1
2016-08-21,99807.80794405834,298.6040600800633,0.0026155032671527,1.2717450060857605,-0.953117671874384,0.4771602273861482,1.4035038,31.31863784790039,23.60537910461425,4.0698857,26.33299530493298,0.5051432750516274,1,1
2016-08-22,99898.81483769268,298.5952397410809,0.0028928633169156,1.0712263538568323,-0.9384013818338924,0.4734900081683588,0.76428443,31.465579986572266,23.515140533447266,2.4015481,26.778273722708775,0.5020404867042696,1,1
2016-08-23,99904.93202419492,298.07417120362066,0.0080232695577981,1.2554117480870812,-0.7278704247174892,0.4821632271532915,2.4562376,31.07268714904785,23.86720848083496,1.6954579,27.22355214048457,0.4989376983569117,1,1
2016-08-24,99848.04312523008,298.10213436778315,0.0074453328737454,1.5813726960989365,-0.929733353360998,0.4869196378549915,4.60044,31.54828643798828,23.31879425048828,0.0,27.668830558260368,0.49583491000955393,1,1
2016-08-25,99865.5952289305,297.7612300753121,0.0093129700367425,1.2522292994065762,-0.7470219273566626,0.4901775482082356,8.476615,31.157211303710938,23.194149017333984,0.5277746,28.114108976036164,0.4927321216621961,1,1
2016-08-26,99857.80451458544,297.5437858410503,0.0117617409972689,0.8251744219998586,-0.6183255007955114,0.4772242008314237,6.608564,30.364154815673828,23.491342544555664,32.748158,28.55938739381196,0.48962933331483827,1,1
2016-08-27,99895.651143502,297.6382376694568,0.0094702619251809,0.8556560370079211,-0.4496365618370432,0.4749617099131454,11.082522,29.67316246032715,23.155553817749023,22.82524,29.004665811587756,0.48652654496748043,1,1
